MinTemp,MaxTemp,Rainfall,Humidity9am,Humidity3pm,RainToday,RainTomorrow
15.0,24.0,0.0,77.0,53.0,0,0
21.8,26.6,5.2,96.0,78.0,1,1
6.9,24.5,0.2,96.0,57.0,0,1
6.0,19.7,0.0,72.0,36.0,0,0
6.2,12.6,1.2,81.0,68.0,1,0
5.2,23.3,0.0,63.0,25.0,0,0
10.8,23.6,0.0,62.0,43.0,0,0
10.1,30.5,0.0,47.0,33.0,0,0
16.7,29.9,0.0,47.0,48.0,0,0
9.6,15.2,0.2,72.0,91.0,0,1
19.2,33.4,10.6,77.0,36.0,1,0
18.7,22.7,0.0,90.0,97.0,0,1
14.3,34.0,0.0,42.0,24.0,0,0
19.0,24.0,8.8,82.0,67.0,1,0
6.3,14.8,0.0,67.0,74.0,0,1
9.9,15.7,0.8,96.0,71.0,0,1
11.8,19.3,2.2,91.0,57.0,1,0
18.6,31.0,0.0,35.0,24.0,0,0
19.4,22.1,25.8,93.0,92.0,1,1
11.6,19.1,1.6,74.0,45.0,1,0
7.3,12.7,0.6,87.0,73.0,0,1
7.4,14.5,1.6,82.0,62.0,1,0
12.1,21.9,0.8,77.0,60.0,0,0
13.9,27.0,0.0,58.0,37.0,0,0
20.4,25.1,2.6,63.0,61.0,1,0
9.7,17.9,0.0,67.0,64.0,0,0
11.0,21.7,0.0,60.0,49.0,0,0
5.4,17.7,0.0,99.0,50.0,0,0
12.5,19.0,0.0,57.0,48.0,0,0
17.4,22.8,35.2,72.0,92.0,1,1
16.1,29.1,0.0,60.0,30.0,0,0
13.2,22.6,0.0,41.0,41.0,0,1
9.4,26.3,0.0,65.0,28.0,0,1
10.8,16.1,3.4,75.0,79.0,1,0
9.8,16.9,27.8,94.0,77.0,1,0
18.7,33.3,49.2,73.0,31.0,1,1
14.6,21.9,0.0,66.0,59.0,0,0
14.1,30.9,0.0,78.0,22.0,0,0
5.3,19.3,0.0,68.0,53.0,0,0
9.0,18.4,0.0,36.0,36.0,0,0
17.2,21.2,26.8,99.0,93.0,1,1
3.0,14.8,0.0,99.0,64.0,0,0
11.0,19.2,57.0,82.0,58.0,1,0
11.6,29.0,0.0,46.0,23.0,0,0
11.3,29.9,0.0,56.0,23.0,0,0
23.7,34.7,0.0,70.0,48.0,0,0
20.3,33.3,0.0,65.0,35.0,0,0
5.5,15.3,0.0,63.0,43.0,0,1
17.3,20.9,97.2,89.0,83.0,1,0
11.4,19.5,0.0,72.0,93.0,0,0
11.9,21.7,0.0,69.0,55.0,0,0
0.2,16.8,0.0,76.0,40.0,0,0
11.2,26.9,0.0,46.0,25.0,0,0
20.2,23.4,0.0,59.0,70.0,0,1
8.0,25.2,0.0,50.0,19.0,0,0
5.9,13.4,0.0,72.0,70.0,0,1
4.4,14.0,0.0,74.0,84.0,0,0
15.0,32.5,0.0,45.0,26.0,0,0
7.0,23.8,7.0,77.0,61.0,1,1
6.8,17.9,3.6,65.0,60.0,1,1
7.1,21.0,0.4,96.0,52.0,0,0
15.7,21.1,55.0,92.0,79.0,1,1
25.6,33.0,0.0,73.0,66.0,0,0
9.6,14.8,0.6,83.0,92.0,0,1
19.1,23.9,0.0,79.0,71.0,0,0
14.0,21.0,1.2,86.0,61.0,1,0
16.1,29.3,0.0,48.0,30.0,0,0
6.2,17.5,0.0,55.0,33.0,0,0
11.9,27.4,0.0,69.0,38.0,0,0
11.1,17.2,0.0,59.0,52.0,0,1
25.0,41.0,0.0,42.0,20.0,0,0
18.4,37.9,0.0,38.0,12.0,0,0
8.7,17.9,0.0,65.0,46.0,0,0
11.8,30.8,0.0,65.0,17.0,0,0
12.2,24.8,0.0,37.0,20.0,0,0
13.3,22.8,0.0,41.0,61.0,0,0
10.9,18.9,0.0,73.0,65.0,0,1
19.5,26.9,58.6,84.0,72.0,1,1
9.6,18.8,3.0,70.0,52.0,1,0
7.1,20.8,0.0,59.0,53.0,0,1
16.3,32.5,0.0,53.0,26.0,0,0
8.5,14.3,0.0,83.0,49.0,0,0
9.5,30.1,0.0,73.0,51.0,0,0
11.4,17.7,12.8,80.0,74.0,1,0
14.0,31.0,0.0,65.0,44.0,0,0
10.7,25.8,0.0,43.0,31.0,0,0
14.6,28.3,0.0,81.0,65.0,0,1
10.0,18.0,9.6,87.0,31.0,1,0
0.1,16.9,0.0,79.0,37.0,0,0
9.6,16.0,12.4,92.0,59.0,1,0
11.6,25.6,0.0,53.0,20.0,0,0
12.9,22.8,0.0,66.0,50.0,0,0
12.7,20.8,0.2,67.0,85.0,0,1
11.7,30.0,1.2,59.0,26.0,1,0
6.9,11.5,4.4,74.0,63.0,1,0
15.7,20.8,1.0,69.0,42.0,0,0
4.1,11.0,0.0,87.0,65.0,0,0
6.0,14.6,1.2,97.0,65.0,1,0
11.9,16.2,15.8,79.0,80.0,1,1
10.1,18.9,0.0,64.0,69.0,0,0
10.9,18.1,0.0,41.0,25.0,0,0
26.5,37.0,0.0,52.0,42.0,0,0
23.6,28.9,0.0,67.0,93.0,0,1
16.7,27.7,0.0,65.0,47.0,0,0
24.1,30.0,6.0,83.0,94.0,1,1
8.0,14.4,0.0,65.0,44.0,0,0
3.6,14.3,0.0,74.0,74.0,0,0
11.0,17.7,0.0,52.0,36.0,0,0
7.8,25.8,0.0,28.0,25.0,0,0
16.0,25.7,1.4,83.0,80.0,1,1
11.0,32.0,0.2,73.0,26.0,0,0
13.5,30.9,0.0,64.0,29.0,0,1
21.0,28.6,0.0,60.0,61.0,0,0
5.5,21.6,0.0,64.0,47.0,0,0
3.6,13.5,0.6,72.0,47.0,0,0
5.0,22.7,0.0,34.0,17.0,0,0
13.0,23.5,0.0,64.0,66.0,0,0
15.9,21.9,9.8,87.0,53.0,1,0
20.2,25.5,6.8,93.0,90.0,1,1
10.2,19.1,0.0,64.0,59.0,0,0
21.8,29.6,0.0,61.0,55.0,0,0
20.8,29.7,0.0,62.0,56.0,0,0
20.0,30.4,0.0,68.0,53.0,0,0
10.2,17.9,0.0,88.0,68.0,0,1
10.1,15.4,0.0,95.0,80.0,0,0
12.5,18.5,0.6,75.0,66.0,0,0
6.7,13.3,0.2,61.0,45.0,0,1
4.1,27.2,0.0,40.0,23.0,0,0
5.4,12.3,0.2,99.0,92.0,0,1
25.7,37.1,0.0,38.0,27.0,0,0
17.5,18.9,3.6,94.0,88.0,1,0
14.4,20.6,0.6,85.0,64.0,0,0
2.0,12.0,0.0,99.0,75.0,0,0
10.1,20.3,0.0,49.0,51.0,0,0
12.9,17.3,8.8,94.0,82.0,1,1
10.8,21.5,1.0,41.0,65.0,0,1
19.1,21.0,0.0,78.0,78.0,0,0
9.3,19.3,0.0,82.0,46.0,0,0
8.7,15.3,0.0,71.0,56.0,0,0
20.1,26.2,0.0,77.0,71.0,0,0
7.5,20.8,0.0,88.0,69.0,0,0
8.6,22.1,0.0,69.0,36.0,0,0
27.2,34.1,0.0,52.0,36.0,0,0
14.1,22.5,4.6,47.0,46.0,1,1
18.4,23.7,0.0,82.0,81.0,0,0
10.6,25.0,0.0,72.0,40.0,0,0
20.9,34.2,0.0,30.0,23.0,0,0
24.2,30.0,0.0,67.0,55.0,0,0
9.3,16.3,12.0,98.0,71.0,1,1
3.5,14.3,0.0,99.0,59.0,0,0
1.7,16.9,0.0,67.0,50.0,0,1
13.2,18.5,0.0,65.0,54.0,0,0
12.4,17.8,0.0,98.0,94.0,0,1
14.8,22.8,0.0,88.0,73.0,0,0
16.9,31.5,0.0,25.0,18.0,0,0
9.6,22.8,0.0,80.0,43.0,0,1
7.0,16.1,0.0,83.0,95.0,0,1
14.5,23.6,8.8,79.0,61.0,1,1
7.5,23.1,0.0,67.0,23.0,0,0
3.8,17.7,1.0,98.0,50.0,0,0
23.5,32.5,0.6,68.0,65.0,0,0
11.8,23.0,0.0,72.0,45.0,0,0
-1.3,7.8,4.0,98.0,97.0,1,1
17.2,25.8,10.0,78.0,65.0,1,1
15.4,22.8,2.4,78.0,54.0,1,1
24.5,31.3,0.4,79.0,70.0,0,1
12.1,19.9,0.0,91.0,93.0,0,1
20.9,26.9,1.4,81.0,75.0,1,0
4.1,20.5,0.0,84.0,42.0,0,0
10.9,18.8,26.8,99.0,98.0,1,1
17.9,31.8,0.0,63.0,49.0,0,0
20.0,32.0,0.0,60.0,41.0,0,0
20.5,24.0,8.6,70.0,67.0,1,0
9.9,26.1,0.0,50.0,35.0,0,0
5.5,29.6,0.0,49.0,7.0,0,0
13.1,18.2,4.0,90.0,76.0,1,0
12.3,18.4,2.6,95.0,51.0,1,0
11.8,16.8,1.2,35.0,30.0,1,0
19.8,35.7,0.0,24.0,41.0,0,0
13.0,21.7,0.0,59.0,44.0,0,0
20.5,34.0,0.0,69.0,37.0,0,0
8.5,14.7,4.6,92.0,71.0,1,1
12.8,30.3,0.0,60.0,25.0,0,0
15.7,19.6,0.6,64.0,59.0,0,0
5.5,14.1,0.0,82.0,51.0,0,0
11.0,21.4,0.0,39.0,31.0,0,0
12.5,25.2,0.0,57.0,28.0,0,0
10.5,14.3,0.0,89.0,72.0,0,0
17.2,20.3,0.0,75.0,75.0,0,1
12.6,17.6,1.0,83.0,64.0,0,0
8.9,15.0,0.0,79.0,52.0,0,0
15.9,26.3,5.4,68.0,51.0,1,1
22.9,27.7,0.0,59.0,96.0,0,1
19.0,28.2,3.4,61.0,52.0,1,0
5.1,8.6,2.0,69.0,61.0,1,0
10.5,20.9,5.5,62.0,58.0,1,0
16.2,31.2,0.0,26.0,19.0,0,0
8.7,16.8,3.4,94.0,95.0,1,1
22.0,31.1,0.0,64.0,43.0,0,0
10.4,25.4,0.0,35.0,59.0,0,0
5.3,15.1,0.0,72.0,56.0,0,0
11.6,17.7,0.0,59.0,32.0,0,0
8.6,23.9,0.0,63.0,41.0,0,0
18.2,23.9,1.0,64.0,58.0,0,0
6.2,10.0,21.4,82.0,91.0,1,1
18.5,23.1,6.6,92.0,73.0,1,1
17.5,33.7,0.0,57.0,23.0,0,0
18.8,23.5,99.4,92.0,81.0,1,1
5.0,8.8,0.4,98.0,66.0,0,0
15.0,22.2,0.0,54.0,33.0,0,0
15.8,37.9,0.0,35.0,26.0,0,0
5.3,15.2,1.2,99.0,74.0,1,0
17.0,27.5,0.4,63.0,48.0,0,0
6.8,24.7,0.0,55.0,28.0,0,0
24.0,27.4,0.0,75.0,82.0,0,1
9.5,17.0,0.0,73.0,70.0,0,0
2.8,16.1,0.0,86.0,57.0,0,0
15.8,21.4,1.0,71.0,68.0,0,0
10.7,21.0,2.4,73.0,62.0,1,1
13.4,25.1,0.0,62.0,53.0,0,1
-0.3,14.4,0.2,99.0,49.0,0,1
9.5,16.2,5.8,56.0,59.0,1,0
13.0,20.3,0.0,74.0,69.0,0,1
17.0,33.2,0.0,54.0,29.0,0,0
6.3,9.5,31.8,74.0,72.0,1,1
7.1,18.6,0.4,76.0,53.0,0,0
22.2,23.6,0.0,80.0,70.0,0,1
6.9,24.2,0.0,41.0,12.0,0,0
17.0,34.6,0.0,45.0,12.0,0,0
11.7,25.6,0.0,71.0,70.0,0,0
6.9,17.0,0.0,68.0,53.0,0,0
24.6,32.6,1.0,74.0,61.0,0,0
16.6,29.5,0.0,90.0,54.0,0,0
11.0,19.7,3.6,100.0,58.0,1,0
8.2,11.5,0.0,67.0,86.0,0,1
14.4,27.3,0.0,52.0,43.0,0,1
15.3,21.1,3.0,62.0,45.0,1,0
22.7,39.7,0.0,19.0,12.0,0,0
24.6,31.5,0.0,63.0,61.0,0,0
13.5,28.8,0.0,72.0,44.0,0,0
10.5,19.2,0.0,59.0,42.0,0,0
21.1,26.1,21.8,95.0,84.0,1,1
8.2,20.8,0.0,59.0,34.0,0,0
6.7,21.8,0.0,47.0,22.0,0,0
3.7,17.6,0.0,83.0,34.0,0,0
11.4,20.6,0.0,57.0,39.0,0,0
-4.7,13.7,0.0,68.0,25.0,0,0
11.2,17.7,8.4,55.0,52.0,1,1
2.5,18.8,0.0,70.0,44.0,0,0
5.3,26.7,0.0,70.0,36.0,0,0
6.4,27.6,0.0,53.0,25.0,0,0
8.2,13.5,1.6,74.0,66.0,1,0
18.8,27.3,0.0,69.0,53.0,0,0
15.3,20.8,5.0,89.0,82.0,1,1
13.8,15.4,19.8,97.0,96.0,1,1
7.3,12.6,1.6,70.0,32.0,1,0
-1.1,17.6,0.0,85.0,57.0,0,1
11.3,20.1,1.4,99.0,66.0,1,0
8.0,20.9,0.0,63.0,31.0,0,0
18.8,30.4,0.0,66.0,55.0,0,0
9.8,24.1,0.0,66.0,53.0,0,0
12.9,26.6,0.0,64.0,66.0,0,0
21.8,28.4,4.6,88.0,69.0,1,0
15.0,18.4,18.2,96.0,96.0,1,1
13.6,24.3,5.2,76.0,45.0,1,0
8.1,17.1,0.8,99.0,72.0,0,0
9.0,11.4,4.4,93.0,70.0,1,0
13.4,32.5,0.0,36.0,60.0,0,1
22.9,30.4,1.2,66.0,66.0,1,0
12.6,23.2,0.0,69.0,61.0,0,0
1.5,6.9,3.6,98.0,98.0,1,1
7.7,18.9,1.8,89.0,63.0,1,0
-5.5,-1.2,73.4,93.0,95.0,1,1
20.6,30.0,0.0,76.0,65.0,0,0
18.5,23.7,1.6,85.0,58.0,1,0
8.9,27.7,0.0,37.0,17.0,0,0
0.9,18.2,0.0,62.0,37.0,0,0
12.8,32.0,0.0,75.0,33.0,0,0
6.5,23.4,0.0,80.0,22.0,0,0
0.6,12.9,0.0,99.0,58.0,0,0
7.9,21.4,0.0,65.0,44.0,0,0
5.4,16.6,1.8,65.0,43.0,1,1
6.1,17.5,0.0,50.0,44.0,0,0
9.1,14.8,19.0,97.0,78.0,1,1
8.9,15.0,10.0,67.0,74.0,1,1
12.4,17.5,0.0,91.0,65.0,0,0
0.2,19.5,0.0,75.0,35.0,0,0
16.0,22.8,0.0,70.0,57.0,0,0
7.7,18.3,1.8,74.0,61.0,1,1
12.4,23.6,0.0,72.0,64.0,0,0
6.0,16.3,0.0,97.0,54.0,0,0
13.3,25.3,0.0,56.0,34.0,0,0
25.5,33.9,0.0,68.0,56.0,0,0
7.5,27.7,0.0,83.0,27.0,0,0
21.0,31.0,1.6,77.0,57.0,1,0
12.3,18.0,0.2,83.0,81.0,0,1
1.9,20.9,0.0,63.0,22.0,0,0
4.4,17.7,0.0,69.0,39.0,0,0
11.5,25.0,0.0,38.0,28.0,0,0
20.2,28.4,0.0,56.0,61.0,0,0
6.5,19.9,0.4,84.0,71.0,0,1
3.6,13.0,0.0,84.0,59.0,0,1
18.6,25.8,0.0,67.0,65.0,0,0
6.4,16.8,0.0,64.0,58.0,0,0
6.2,15.2,0.0,68.0,46.0,0,0
11.1,27.7,0.2,63.0,24.0,0,0
15.2,30.8,0.0,62.0,32.0,0,0
4.5,9.5,0.0,66.0,87.0,0,1
12.0,21.2,0.0,67.0,65.0,0,0
21.6,31.7,6.8,74.0,46.0,1,1
18.2,25.9,0.0,75.0,59.0,0,0
11.2,27.2,0.0,64.0,17.0,0,0
17.0,20.2,1.8,81.0,95.0,1,1
10.3,15.5,0.2,75.0,72.0,0,0
20.1,32.7,0.0,71.0,50.0,0,0
6.0,15.7,0.0,81.0,36.0,0,0
21.3,27.2,0.2,86.0,72.0,0,1
-4.3,12.3,0.0,98.0,48.0,0,0
11.2,19.5,0.0,68.0,30.0,0,0
11.8,18.0,2.4,99.0,84.0,1,1
12.8,25.8,0.0,60.0,40.0,0,0
10.0,32.0,0.2,76.0,15.0,0,0
9.3,15.0,6.2,100.0,88.0,1,1
17.4,23.1,371.0,93.0,81.0,1,1
8.7,21.9,0.0,69.0,39.0,0,0
15.0,25.5,0.0,60.0,60.0,0,1
12.7,20.3,7.2,74.0,66.0,1,0
8.7,28.3,0.0,60.0,19.0,0,0
-1.7,7.0,0.0,31.0,58.0,0,0
26.1,32.8,4.6,72.0,77.0,1,0
16.5,26.6,0.2,63.0,49.0,0,0
15.3,23.5,0.0,55.0,54.0,0,0
17.3,25.7,118.6,82.0,77.0,1,0
19.9,27.7,12.0,84.0,53.0,1,0
3.4,10.1,11.0,100.0,82.0,1,0
26.3,33.0,0.2,75.0,64.0,0,0
13.0,27.0,0.0,57.0,51.0,0,1
7.5,17.6,9.8,75.0,49.0,1,0
11.0,18.6,3.0,68.0,36.0,1,0
20.5,28.0,0.0,77.0,70.0,0,1
20.8,30.4,0.0,97.0,47.0,0,1
8.9,14.4,44.0,60.0,65.0,1,0
2.8,9.7,3.4,99.0,89.0,1,0
2.1,13.6,0.2,99.0,69.0,0,0
20.4,29.1,0.0,60.0,54.0,0,0
6.7,16.0,0.6,88.0,78.0,0,0
2.8,16.5,0.6,89.0,53.0,0,0
2.2,20.8,0.0,78.0,39.0,0,1
16.3,28.3,0.4,82.0,44.0,0,0
14.9,26.6,2.4,85.0,91.0,1,1
4.8,16.5,0.2,91.0,51.0,0,0
11.1,23.0,0.0,52.0,26.0,0,0
15.7,35.1,0.0,80.0,27.0,0,0
0.7,19.0,0.0,97.0,55.0,0,0
15.4,18.6,0.2,67.0,52.0,0,0
14.5,36.8,0.0,71.0,17.0,0,0
10.7,19.6,9.4,63.0,51.0,1,0
6.0,14.7,1.0,81.0,61.0,0,0
10.1,16.2,43.0,97.0,88.0,1,1
19.3,39.5,0.0,34.0,11.0,0,0
10.5,24.5,0.0,50.0,45.0,0,0
9.9,17.9,0.4,94.0,63.0,0,0
12.1,21.8,0.0,63.0,51.0,0,0
12.4,32.2,0.0,29.0,25.0,0,0
16.5,28.0,0.0,54.0,42.0,0,0
16.0,19.0,44.6,94.0,97.0,1,1
17.1,21.3,0.0,84.0,80.0,0,1
2.5,17.2,0.0,58.0,30.0,0,0
16.3,22.7,4.8,50.0,34.0,1,1
11.1,29.2,0.0,45.0,23.0,0,0
14.2,22.3,0.0,67.0,39.0,0,0
22.5,39.3,0.0,34.0,15.0,0,0
3.8,19.6,39.6,62.0,38.0,1,0
14.6,29.1,0.0,95.0,32.0,0,0
11.9,15.0,4.2,85.0,91.0,1,1
20.3,36.1,0.2,63.0,44.0,0,0
14.3,30.0,0.0,99.0,37.0,0,1
10.0,16.8,2.4,77.0,55.0,1,0
19.3,28.3,0.0,77.0,65.0,0,1
7.6,22.6,0.2,96.0,51.0,0,0
17.3,33.9,1.2,59.0,31.0,1,1
9.2,16.0,0.0,86.0,69.0,0,1
19.7,24.2,0.0,79.0,63.0,0,1
5.2,17.6,0.0,85.0,58.0,0,0
14.5,19.5,4.8,75.0,58.0,1,0
5.6,18.5,0.0,73.0,46.0,0,0
9.3,23.8,0.0,60.0,44.0,0,1
7.8,22.5,3.6,84.0,59.0,1,1
6.8,23.9,0.2,98.0,41.0,0,0
17.5,25.7,1.4,78.0,52.0,1,0
13.9,20.0,2.0,94.0,74.0,1,1
0.5,19.2,0.2,100.0,37.0,0,0
-1.0,15.8,0.0,61.0,35.0,0,0
9.5,18.2,3.6,57.0,36.0,1,0
20.9,23.6,0.0,70.0,70.0,0,0
-3.7,14.8,0.0,90.0,45.0,0,0
11.9,37.0,0.0,22.0,7.0,0,0
4.4,12.8,0.0,77.0,50.0,0,0
13.4,35.0,0.0,17.0,14.0,0,0
9.8,15.8,9.6,76.0,88.0,1,1
23.8,32.1,0.0,73.0,61.0,0,0
17.4,23.2,0.0,72.0,77.0,0,1
15.0,27.0,2.2,80.0,41.0,1,0
18.0,28.6,0.0,81.0,74.0,0,0
2.4,14.1,0.0,90.0,57.0,0,0
9.3,24.1,0.2,53.0,46.0,0,0
13.2,23.8,0.2,92.0,68.0,0,0
24.9,30.7,5.4,71.0,65.0,1,0
6.8,16.8,0.6,57.0,60.0,0,0
22.7,34.4,5.4,69.0,46.0,1,0
15.5,19.6,2.2,95.0,83.0,1,1
4.9,10.9,0.2,46.0,49.0,0,0
4.9,17.3,0.0,70.0,83.0,0,1
16.6,27.8,0.0,55.0,55.0,0,0
10.5,12.8,5.8,94.0,96.0,1,1
12.3,23.8,0.0,65.0,59.0,0,0
16.4,27.6,5.6,100.0,68.0,1,1
11.0,16.9,8.8,95.0,57.0,1,0
23.5,33.0,7.0,82.0,59.0,1,1
23.9,34.7,0.0,64.0,43.0,0,0
8.3,17.7,6.0,95.0,64.0,1,0
11.8,19.9,28.2,57.0,50.0,1,0
17.9,27.0,0.0,65.0,62.0,0,0
15.7,30.9,0.0,9.0,5.0,0,0
1.8,13.2,0.0,94.0,45.0,0,0
3.8,17.2,1.2,75.0,42.0,1,0
21.2,29.1,0.0,67.0,68.0,0,1
5.1,20.1,0.0,82.0,46.0,0,0
17.4,23.1,0.2,74.0,60.0,0,0
3.8,19.1,0.0,86.0,56.0,0,0
14.2,27.1,0.0,63.0,52.0,0,0
5.1,31.0,0.0,39.0,18.0,0,0
14.2,19.0,2.2,88.0,59.0,1,1
11.0,27.7,0.0,61.0,41.0,0,0
8.1,31.0,0.0,41.0,27.0,0,0
16.7,34.9,0.0,59.0,15.0,0,0
24.0,30.5,0.0,35.0,29.0,0,0
9.6,19.8,0.0,63.0,57.0,0,1
-0.1,4.8,0.8,98.0,98.0,0,0
18.0,31.0,0.0,62.0,54.0,0,0
3.3,14.7,0.0,100.0,61.0,0,0
14.3,23.7,0.6,96.0,64.0,0,0
11.2,13.8,0.2,95.0,89.0,0,0
15.3,18.3,14.8,75.0,76.0,1,1
21.5,29.6,17.4,83.0,78.0,1,1
9.5,22.4,0.0,63.0,62.0,0,0
9.7,23.2,0.0,42.0,29.0,0,0
21.3,31.2,13.4,86.0,55.0,1,1
10.1,21.7,0.0,82.0,47.0,0,0
4.3,14.4,0.0,97.0,41.0,0,0
15.7,27.4,0.0,70.0,36.0,0,0
4.7,18.4,0.4,71.0,43.0,0,0
10.8,21.2,0.0,60.0,43.0,0,0
8.5,17.6,0.2,99.0,80.0,0,0
15.5,20.1,5.2,56.0,39.0,1,0
11.8,24.4,0.0,87.0,56.0,0,0
13.2,20.3,15.0,70.0,58.0,1,1
12.7,23.4,0.6,64.0,36.0,0,0
9.6,14.4,9.4,65.0,82.0,1,1
16.0,20.5,0.0,61.0,59.0,0,0
13.1,29.8,0.0,71.0,48.0,0,0
2.5,13.1,0.0,83.0,60.0,0,0
12.9,27.9,0.0,69.0,56.0,0,0
12.5,16.6,0.0,97.0,99.0,0,1
17.6,29.0,0.0,54.0,34.0,0,0
15.2,19.9,0.0,81.0,79.0,0,0
4.8,14.5,0.0,93.0,53.0,0,0
1.1,16.1,0.0,62.0,33.0,0,0
27.8,33.0,0.0,68.0,65.0,0,0
21.1,29.9,1.0,43.0,39.0,0,0
19.3,27.0,0.8,87.0,55.0,0,0
20.7,21.3,66.4,95.0,94.0,1,1
22.5,30.5,0.0,61.0,63.0,0,0
5.0,24.9,0.0,53.0,41.0,0,0
1.7,12.4,0.0,98.0,62.0,0,0
13.2,21.9,0.0,71.0,36.0,0,0
19.5,33.1,0.0,58.0,34.0,0,0
12.7,25.2,0.0,65.0,44.0,0,0
19.5,37.1,0.0,35.0,20.0,0,0
13.9,24.5,0.0,40.0,54.0,0,0
7.5,13.8,1.2,91.0,65.0,1,1
19.7,34.4,0.0,54.0,22.0,0,0
16.4,24.4,45.4,96.0,58.0,1,1
18.0,38.0,0.0,37.0,31.0,0,0
10.9,18.5,1.0,85.0,60.0,0,0
17.9,32.2,12.6,93.0,52.0,1,1
12.3,23.1,0.0,75.0,70.0,0,0
5.2,14.6,4.8,78.0,71.0,1,1
9.5,18.6,0.0,85.0,63.0,0,0
9.5,13.3,2.4,94.0,87.0,1,1
3.3,19.7,0.0,69.0,48.0,0,0
14.4,32.9,0.0,43.0,19.0,0,0
17.2,20.5,0.0,70.0,70.0,0,0
12.9,25.6,5.2,60.0,25.0,1,0
13.4,17.4,4.2,76.0,68.0,1,1
23.8,38.9,0.0,25.0,17.0,0,0
11.4,22.3,1.4,52.0,37.0,1,0
19.7,31.0,0.0,65.0,55.0,0,1
7.2,25.6,0.0,60.0,16.0,0,0
22.2,35.4,0.0,36.0,28.0,0,0
3.7,19.0,0.2,73.0,50.0,0,1
8.9,18.9,0.0,65.0,48.0,0,1
15.0,22.0,1.8,80.0,43.0,1,1
14.7,24.7,0.6,42.0,24.0,0,0
2.1,16.7,0.0,62.0,45.0,0,0
11.5,26.1,0.0,62.0,35.0,0,1
1.4,23.5,0.0,59.0,19.0,0,0
18.7,29.2,0.0,54.0,28.0,0,0
3.6,12.9,0.0,59.0,51.0,0,1
19.7,34.8,0.0,59.0,23.0,0,0
8.2,18.2,0.0,66.0,41.0,0,0
3.2,19.7,0.0,83.0,40.0,0,0
17.7,35.1,0.0,63.0,13.0,0,0
15.5,23.7,0.0,67.0,61.0,0,0
14.3,35.0,0.0,43.0,14.0,0,0
3.3,8.8,3.8,98.0,84.0,1,1
21.4,26.2,0.0,68.0,58.0,0,0
12.6,17.2,19.0,97.0,78.0,1,1
25.6,32.8,0.0,76.0,59.0,0,0
11.5,18.3,0.0,70.0,29.0,0,0
10.2,22.7,0.0,62.0,49.0,0,0
5.1,17.2,0.0,76.0,47.0,0,0
11.4,24.0,0.0,82.0,51.0,0,1
11.3,21.2,0.0,63.0,42.0,0,0
13.7,29.3,0.0,66.0,51.0,0,0
14.7,17.5,0.6,67.0,65.0,0,0
9.1,26.3,0.0,70.0,26.0,0,0
1.8,12.4,0.2,79.0,66.0,0,0
4.6,15.7,0.0,85.0,67.0,0,0
0.5,16.1,0.0,92.0,52.0,0,0
12.9,29.9,0.0,78.0,31.0,0,0
20.3,22.9,0.0,85.0,89.0,0,0
1.0,18.0,0.0,68.0,31.0,0,0
0.3,19.7,0.0,65.0,30.0,0,0
18.4,26.8,1.2,58.0,54.0,1,0
12.3,25.6,0.0,88.0,35.0,0,0
19.5,27.9,1.0,90.0,59.0,0,1
22.9,27.7,16.6,89.0,87.0,1,1
11.8,15.7,5.2,89.0,84.0,1,1
19.3,26.6,0.0,68.0,51.0,0,0
9.3,17.7,1.6,94.0,62.0,1,0
7.4,23.0,0.0,72.0,45.0,0,0
11.2,28.6,0.0,54.0,24.0,0,0
1.9,18.3,0.0,82.0,56.0,0,0
14.1,21.4,0.4,45.0,48.0,0,0
5.0,26.9,0.0,47.0,16.0,0,0
8.5,15.1,0.0,72.0,58.0,0,0
19.5,28.5,0.0,90.0,68.0,0,0
4.3,20.5,0.0,77.0,48.0,0,0
14.2,22.5,0.0,56.0,62.0,0,0
7.8,13.7,0.4,92.0,80.0,0,0
15.7,21.4,0.0,85.0,76.0,0,0
4.6,16.7,0.6,58.0,49.0,0,0
5.4,16.4,0.0,82.0,46.0,0,0
4.3,20.4,0.0,57.0,32.0,0,0
16.7,22.4,0.0,91.0,70.0,0,0
15.8,24.8,15.6,100.0,48.0,1,0
16.0,22.6,0.0,71.0,49.0,0,0
2.1,14.7,0.0,72.0,57.0,0,0
13.6,28.3,1.0,48.0,36.0,0,0
6.8,17.7,0.4,68.0,32.0,0,1
16.6,27.8,0.0,65.0,54.0,0,0
21.5,28.9,5.0,66.0,84.0,1,1
13.4,25.0,1.4,37.0,26.0,1,0
11.3,37.1,0.0,16.0,9.0,0,0
8.0,20.5,0.0,73.0,58.0,0,0
10.8,30.3,0.0,48.0,30.0,0,0
15.3,32.2,0.0,57.0,26.0,0,0
12.4,27.4,0.0,63.0,21.0,0,0
9.4,16.0,0.0,88.0,89.0,0,0
11.3,23.5,1.2,97.0,65.0,1,0
15.0,21.0,0.0,60.0,62.0,0,0
5.2,17.2,0.0,68.0,39.0,0,0
11.0,19.3,0.0,76.0,62.0,0,0
23.5,30.3,53.0,74.0,68.0,1,1
11.7,19.4,0.6,54.0,43.0,0,0
9.0,22.9,0.0,37.0,21.0,0,0
14.7,27.4,0.0,51.0,31.0,0,0
1.8,10.9,0.0,53.0,41.0,0,0
18.9,28.4,0.2,62.0,58.0,0,0
